[Sat Mar 26 20:29:52.739851 2016] [:error] [pid 1912] [client 127.0.0.1:55402] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 64
[Sun Mar 27 00:54:10.163289 2016] [:error] [pid 3105] [client 127.0.0.1:59456] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:54:11.233297 2016] [:error] [pid 3105] [client 127.0.0.1:59456] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:54:18.955730 2016] [:error] [pid 1911] [client 127.0.0.1:59475] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:54:30.405124 2016] [:error] [pid 1912] [client 127.0.0.1:59500] PHP Warning:  preg_match(): Delimiter must not be alphanumeric or backslash in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:54:31.690910 2016] [:error] [pid 1912] [client 127.0.0.1:59500] PHP Warning:  preg_match(): Delimiter must not be alphanumeric or backslash in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:54:38.812696 2016] [:error] [pid 1913] [client 127.0.0.1:59518] PHP Warning:  preg_match(): Delimiter must not be alphanumeric or backslash in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:54:40.658933 2016] [:error] [pid 1913] [client 127.0.0.1:59518] PHP Warning:  preg_match(): Delimiter must not be alphanumeric or backslash in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:55:32.956696 2016] [:error] [pid 1916] [client 127.0.0.1:59629] PHP Warning:  preg_match(): No ending delimiter '$' found in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:55:33.771978 2016] [:error] [pid 1916] [client 127.0.0.1:59629] PHP Warning:  preg_match(): No ending delimiter '$' found in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:55:34.588699 2016] [:error] [pid 1916] [client 127.0.0.1:59629] PHP Warning:  preg_match(): No ending delimiter '$' found in /home/evgen/www/test/index.php on line 81
[Sun Mar 27 00:57:43.146562 2016] [:error] [pid 1911] [client 127.0.0.1:59895] PHP Warning:  preg_match(): Delimiter must not be alphanumeric or backslash in /home/evgen/www/test/index.php on line 82
[Sun Mar 27 00:58:01.873565 2016] [:error] [pid 1912] [client 127.0.0.1:59934] PHP Warning:  preg_match(): Delimiter must not be alphanumeric or backslash in /home/evgen/www/test/index.php on line 83
[Wed Mar 30 11:30:50.490969 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523289 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523320 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523333 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523346 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523358 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523370 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523383 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523395 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:30:50.523407 2016] [:error] [pid 1920] [client 127.0.0.1:44633] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
[Wed Mar 30 11:31:33.357641 2016] [:error] [pid 1921] [client 127.0.0.1:44720] PHP Notice:  Undefined variable: mtches in /home/evgen/www/test/index.php on line 79
